frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
9183.25,-2.01,-0.79,-1.05,0.37,-0.37,-0.43,-2.38,-1.42,-1.22
9275.08,-2.11,-0.74,-1.16,0.38,-0.39,-0.36,-2.50,-1.54,-1.37
9367.83,-2.22,-0.71,-1.25,0.40,-0.41,-0.30,-2.62,-1.66,-1.51
9461.51,-2.34,-0.68,-1.34,0.43,-0.43,-0.25,-2.77,-1.77,-1.66
9556.12,-2.48,-0.66,-1.42,0.46,-0.46,-0.21,-2.94,-1.88,-1.82
9651.68,-2.65,-0.65,-1.50,0.49,-0.48,-0.17,-3.13,-1.99,-2.00
9748.20,-2.85,-0.68,-1.59,0.51,-0.50,-0.15,-3.35,-2.09,-2.17
9845.68,-3.08,-0.73,-1.67,0.53,-0.51,-0.13,-3.59,-2.19,-2.35
9944.14,-3.34,-0.82,-1.77,0.53,-0.52,-0.12,-3.86,-2.29,-2.52
10043.58,-3.64,-0.95,-1.87,0.53,-0.52,-0.11,-4.15,-2.39,-2.69
10144.02,-3.96,-1.10,-2.06,0.51,-0.51,-0.11,-4.47,-2.57,-2.86
10245.46,-4.30,-1.27,-2.25,0.49,-0.50,-0.13,-4.80,-2.75,-3.03
10347.91,-4.66,-1.46,-2.44,0.48,-0.49,-0.14,-5.15,-2.93,-3.20
10451.39,-5.01,-1.64,-2.62,0.47,-0.48,-0.17,-5.49,-3.10,-3.37
10555.91,-5.35,-1.81,-2.81,0.47,-0.47,-0.19,-5.83,-3.28,-3.54
10661.46,-5.67,-1.95,-2.99,0.47,-0.47,-0.23,-6.14,-3.46,-3.72
10768.08,-5.95,-2.03,-3.17,0.47,-0.47,-0.27,-6.42,-3.64,-3.92
10875.76,-6.22,-2.11,-3.35,0.48,-0.48,-0.31,-6.70,-3.83,-4.11
10984.52,-6.47,-2.16,-3.53,0.49,-0.49,-0.36,-6.96,-4.02,-4.31
11094.36,-6.72,-2.21,-3.70,0.51,-0.51,-0.41,-7.23,-4.21,-4.51
11205.31,-6.98,-2.28,-3.87,0.53,-0.53,-0.46,-7.51,-4.40,-4.70
11317.36,-7.26,-2.33,-4.05,0.55,-0.55,-0.52,-7.81,-4.60,-4.92
11430.53,-7.54,-2.40,-4.22,0.58,-0.58,-0.57,-8.12,-4.79,-5.14
11544.84,-7.81,-2.46,-4.38,0.61,-0.61,-0.64,-8.42,-4.99,-5.35
11660.29,-8.06,-2.49,-4.55,0.65,-0.65,-0.70,-8.71,-5.20,-5.57
11776.89,-8.27,-2.48,-4.72,0.69,-0.69,-0.76,-8.96,-5.40,-5.79
11894.66,-8.44,-2.45,-4.88,0.73,-0.73,-0.83,-9.17,-5.61,-5.98
12013.60,-8.52,-2.34,-5.04,0.78,-0.78,-0.89,-9.30,-5.82,-6.18
12133.74,-8.49,-2.12,-5.20,0.83,-0.83,-0.96,-9.32,-6.03,-6.37
12255.08,-8.34,-1.78,-5.36,0.89,-0.89,-1.03,-9.23,-6.25,-6.56
12377.63,-8.05,-1.29,-5.52,0.95,-0.95,-1.10,-8.99,-6.47,-6.75
12501.41,-7.60,-0.66,-5.67,1.01,-1.01,-1.17,-8.62,-6.68,-6.94
12626.42,-7.03,0.11,-5.82,1.08,-1.08,-1.24,-8.11,-6.91,-7.13
12752.68,-6.35,0.97,-5.98,1.16,-1.16,-1.32,-7.51,-7.13,-7.32
12880.21,-5.62,1.89,-6.13,1.23,-1.23,-1.39,-6.85,-7.36,-7.51
13009.01,-4.89,2.82,-6.27,1.31,-1.31,-1.47,-6.20,-7.59,-7.70
13139.10,-4.18,3.71,-6.42,1.40,-1.40,-1.54,-5.58,-7.82,-7.89
13270.49,-3.53,4.54,-6.56,1.49,-1.49,-1.62,-5.02,-8.05,-8.07
13403.20,-2.96,5.26,-6.71,1.58,-1.58,-1.70,-4.54,-8.29,-8.22
13537.23,-2.48,5.90,-6.85,1.68,-1.68,-1.78,-4.16,-8.53,-8.38
13672.60,-2.10,6.44,-6.99,1.78,-1.78,-1.86,-3.88,-8.77,-8.54
13809.33,-1.81,6.89,-7.13,1.88,-1.88,-1.95,-3.70,-9.01,-8.70
13947.42,-1.59,7.27,-7.26,1.99,-1.99,-2.04,-3.59,-9.26,-8.86
14086.90,-1.42,7.59,-7.40,2.11,-2.11,-2.13,-3.53,-9.50,-9.01
14227.77,-1.30,7.84,-7.53,2.22,-2.22,-2.22,-3.53,-9.75,-9.14
14370.04,-1.22,8.07,-7.66,2.35,-2.35,-2.31,-3.56,-10.01,-9.28
14513.74,-1.18,8.25,-7.79,2.47,-2.47,-2.41,-3.65,-10.26,-9.42
14658.88,-1.20,8.35,-7.92,2.60,-2.60,-2.52,-3.80,-10.52,-9.55
14805.47,-1.28,8.41,-8.04,2.74,-2.74,-2.62,-4.02,-10.78,-9.69
14953.52,-1.43,8.40,-8.17,2.87,-2.87,-2.73,-4.31,-11.04,-9.83
15103.06,-1.64,8.36,-8.29,3.02,-3.02,-2.85,-4.65,-11.31,-10.00
15254.09,-1.89,8.29,-8.41,3.16,-3.16,-2.97,-5.05,-11.57,-10.18
15406.63,-2.16,8.20,-8.53,3.31,-3.31,-3.09,-5.47,-11.84,-10.36
15560.70,-2.43,8.12,-8.65,3.47,-3.47,-3.22,-5.90,-12.11,-10.55
15716.30,-2.68,8.05,-8.76,3.62,-3.62,-3.36,-6.31,-12.39,-10.73
15873.47,-2.90,8.01,-8.88,3.79,-3.79,-3.50,-6.69,-12.66,-10.91
16032.20,-3.09,8.03,-8.99,3.95,-3.95,-3.65,-7.04,-12.94,-11.12
16192.52,-3.28,8.13,-9.10,4.12,-4.12,-3.81,-7.40,-13.22,-11.41
16354.45,-3.50,8.20,-9.21,4.30,-4.30,-3.97,-7.80,-13.51,-11.70
16517.99,-3.80,8.19,-9.32,4.48,-4.48,-4.14,-8.28,-13.79,-11.99
16683.17,-4.25,8.03,-9.42,4.66,-4.66,-4.33,-8.91,-14.08,-12.28
16850.01,-4.89,7.68,-9.53,4.85,-4.85,-4.52,-9.74,-14.37,-12.57
17018.51,-5.74,7.15,-9.63,5.04,-5.04,-4.72,-10.77,-14.67,-12.88
17188.69,-6.78,6.58,-9.73,5.23,-5.23,-4.93,-12.01,-14.96,-13.36
17360.58,-7.99,5.84,-9.83,5.43,-5.43,-5.15,-13.42,-15.26,-13.83
17534.18,-9.33,4.98,-9.92,5.63,-5.63,-5.38,-14.96,-15.56,-14.31
17709.53,-10.72,4.06,-10.02,5.84,-5.84,-5.63,-16.57,-15.86,-14.78
17886.62,-12.13,3.13,-10.11,6.05,-6.05,-5.88,-18.19,-16.17,-15.26
18065.49,-13.49,2.34,-10.21,6.27,-6.27,-6.14,-19.76,-16.47,-15.83
18246.14,-14.75,1.82,-10.30,6.49,-6.49,-6.40,-21.24,-16.78,-16.57
18428.60,-15.88,1.43,-10.38,6.71,-6.71,-6.67,-22.59,-17.09,-17.31
18612.89,-16.85,1.21,-10.47,6.94,-6.94,-6.93,-23.79,-17.41,-18.06
18799.02,-17.64,1.16,-10.56,7.17,-7.17,-7.19,-24.81,-17.73,-18.80
18987.01,-18.24,1.30,-10.64,7.40,-7.40,-7.43,-25.65,-18.04,-19.54
19176.88,-18.63,1.95,-10.72,7.64,-7.64,-7.64,-26.27,-18.37,-20.58
19368.65,-18.81,2.84,-10.80,7.89,-7.89,-7.81,-26.70,-18.69,-21.65
19562.33,-18.78,3.93,-10.88,8.14,-8.14,-7.92,-26.92,-19.02,-22.71
19757.96,-18.54,5.24,-10.96,8.39,-8.39,-7.95,-26.93,-19.34,-23.78
19955.54,-18.07,6.77,-11.03,8.64,-8.64,-7.90,-26.72,-19.67,-24.84
