frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
8231.16,4.28,5.27,1.71,2.77,-2.77,-3.19,1.51,-1.06,-0.99
8313.47,4.56,5.68,1.53,2.70,-2.70,-3.16,1.86,-1.18,-1.12
8396.61,4.83,6.08,1.35,2.65,-2.65,-3.13,2.18,-1.30,-1.25
8480.57,5.08,6.46,1.19,2.61,-2.61,-3.11,2.47,-1.42,-1.38
8565.38,5.30,6.80,1.04,2.59,-2.59,-3.09,2.70,-1.55,-1.50
8651.03,5.48,7.11,0.91,2.58,-2.59,-3.07,2.89,-1.68,-1.63
8737.54,5.61,7.37,0.79,2.60,-2.60,-3.06,3.00,-1.81,-1.76
8824.92,5.69,7.58,0.69,2.63,-2.64,-3.04,3.05,-1.95,-1.89
8913.17,5.72,7.74,0.61,2.68,-2.69,-3.04,3.03,-2.08,-2.02
9002.30,5.68,7.83,0.55,2.75,-2.76,-3.03,2.93,-2.21,-2.15
9092.32,5.58,7.86,0.50,2.84,-2.84,-3.03,2.74,-2.34,-2.28
9183.25,5.41,7.81,0.46,2.94,-2.93,-3.03,2.48,-2.48,-2.40
9275.08,5.18,7.71,0.42,3.04,-3.03,-3.03,2.15,-2.61,-2.53
9367.83,4.89,7.57,0.38,3.15,-3.14,-3.04,1.74,-2.76,-2.68
9461.51,4.53,7.36,0.35,3.26,-3.26,-3.05,1.28,-2.91,-2.82
9556.12,4.14,7.10,0.31,3.37,-3.38,-3.06,0.76,-3.07,-2.96
9651.68,3.70,6.80,0.26,3.47,-3.49,-3.07,0.21,-3.23,-3.10
9748.20,3.24,6.49,0.22,3.58,-3.60,-3.09,-0.36,-3.38,-3.25
9845.68,2.77,6.16,0.17,3.69,-3.69,-3.11,-0.92,-3.52,-3.39
9944.14,2.30,5.83,0.12,3.79,-3.76,-3.13,-1.46,-3.64,-3.53
10043.58,1.84,5.52,0.06,3.89,-3.81,-3.15,-1.97,-3.75,-3.68
10144.02,1.40,5.25,-0.12,3.87,-3.84,-3.17,-2.44,-3.96,-3.84
10245.46,0.99,4.99,-0.30,3.86,-3.86,-3.20,-2.87,-4.16,-4.00
10347.91,0.62,4.77,-0.48,3.84,-3.86,-3.23,-3.24,-4.34,-4.15
10451.39,0.26,4.57,-0.66,3.82,-3.84,-3.25,-3.58,-4.51,-4.31
10555.91,-0.07,4.40,-0.85,3.80,-3.82,-3.28,-3.88,-4.67,-4.47
10661.46,-0.38,4.25,-1.04,3.78,-3.79,-3.31,-4.17,-4.82,-4.63
10768.08,-0.69,4.14,-1.23,3.76,-3.76,-3.34,-4.45,-4.99,-4.83
10875.76,-1.01,4.02,-1.42,3.73,-3.73,-3.38,-4.74,-5.16,-5.03
10984.52,-1.35,3.88,-1.62,3.71,-3.71,-3.41,-5.06,-5.33,-5.23
11094.36,-1.72,3.70,-1.82,3.68,-3.68,-3.43,-5.41,-5.50,-5.42
11205.31,-2.13,3.49,-2.03,3.65,-3.65,-3.46,-5.78,-5.68,-5.62
11317.36,-2.57,3.24,-2.23,3.62,-3.62,-3.49,-6.20,-5.86,-5.81
11430.53,-3.04,2.98,-2.44,3.59,-3.59,-3.51,-6.63,-6.03,-6.02
11544.84,-3.52,2.71,-2.65,3.56,-3.56,-3.53,-7.08,-6.21,-6.23
11660.29,-3.98,2.46,-2.87,3.53,-3.53,-3.55,-7.52,-6.40,-6.44
11776.89,-4.41,2.25,-3.08,3.50,-3.50,-3.57,-7.91,-6.58,-6.66
11894.66,-4.78,2.10,-3.30,3.46,-3.46,-3.58,-8.24,-6.76,-6.87
12013.60,-5.06,2.02,-3.52,3.43,-3.43,-3.58,-8.49,-6.95,-7.08
12133.74,-5.25,2.05,-3.75,3.39,-3.39,-3.58,-8.64,-7.14,-7.30
12255.08,-5.35,2.16,-3.98,3.35,-3.35,-3.57,-8.70,-7.33,-7.51
12377.63,-5.37,2.31,-4.21,3.31,-3.31,-3.56,-8.68,-7.52,-7.68
12501.41,-5.33,2.50,-4.44,3.27,-3.27,-3.54,-8.60,-7.71,-7.83
12626.42,-5.27,2.72,-4.68,3.23,-3.23,-3.52,-8.50,-7.91,-7.99
12752.68,-5.22,2.93,-4.92,3.19,-3.19,-3.48,-8.40,-8.10,-8.15
12880.21,-5.22,3.08,-5.16,3.14,-3.14,-3.44,-8.36,-8.30,-8.30
13009.01,-5.32,3.14,-5.40,3.10,-3.10,-3.40,-8.41,-8.50,-8.46
13139.10,-5.53,3.10,-5.65,3.05,-3.05,-3.34,-8.57,-8.70,-8.62
13270.49,-5.86,2.96,-5.90,3.00,-3.00,-3.28,-8.86,-8.90,-8.82
13403.20,-6.32,2.70,-6.15,2.95,-2.95,-3.21,-9.27,-9.10,-9.02
13537.23,-6.88,2.34,-6.41,2.90,-2.90,-3.14,-9.78,-9.31,-9.22
13672.60,-7.51,1.91,-6.67,2.85,-2.85,-3.06,-10.36,-9.52,-9.42
13809.33,-8.19,1.43,-6.93,2.80,-2.80,-2.98,-10.99,-9.72,-9.62
13947.42,-8.88,0.94,-7.19,2.74,-2.74,-2.90,-11.62,-9.93,-9.82
14086.90,-9.55,0.47,-7.46,2.69,-2.69,-2.81,-12.24,-10.14,-10.02
14227.77,-10.16,0.06,-7.73,2.63,-2.63,-2.71,-12.79,-10.36,-10.22
14370.04,-10.65,-0.22,-8.00,2.57,-2.57,-2.62,-13.22,-10.57,-10.43
14513.74,-10.96,-0.31,-8.27,2.51,-2.51,-2.52,-13.47,-10.79,-10.65
14658.88,-11.07,-0.21,-8.55,2.45,-2.45,-2.42,-13.52,-11.00,-10.86
14805.47,-10.96,0.12,-8.83,2.39,-2.39,-2.33,-13.35,-11.22,-11.08
14953.52,-10.64,0.65,-9.11,2.33,-2.33,-2.23,-12.97,-11.44,-11.29
15103.06,-10.14,1.37,-9.40,2.27,-2.27,-2.13,-12.40,-11.67,-11.51
15254.09,-9.53,2.24,-9.69,2.20,-2.20,-2.03,-11.73,-11.89,-11.77
15406.63,-8.88,3.16,-9.98,2.13,-2.13,-1.94,-11.01,-12.11,-12.04
15560.70,-8.29,4.03,-10.27,2.07,-2.07,-1.84,-10.35,-12.34,-12.31
15716.30,-7.84,4.74,-10.57,2.00,-2.00,-1.75,-9.83,-12.57,-12.58
15873.47,-7.60,5.25,-10.87,1.93,-1.93,-1.66,-9.52,-12.80,-12.85
16032.20,-7.57,5.55,-11.17,1.86,-1.86,-1.57,-9.43,-13.03,-13.12
16192.52,-7.71,5.68,-11.48,1.78,-1.78,-1.48,-9.50,-13.26,-13.39
16354.45,-7.97,5.68,-11.79,1.71,-1.71,-1.40,-9.68,-13.50,-13.65
16517.99,-8.29,5.62,-12.10,1.64,-1.64,-1.32,-9.92,-13.73,-13.91
16683.17,-8.66,5.51,-12.41,1.56,-1.56,-1.24,-10.22,-13.97,-14.16
16850.01,-9.10,5.32,-12.73,1.48,-1.48,-1.17,-10.59,-14.21,-14.42
17018.51,-9.68,5.00,-13.05,1.41,-1.41,-1.09,-11.09,-14.45,-14.68
17188.69,-10.45,4.48,-13.37,1.33,-1.33,-1.02,-11.78,-14.69,-14.93
17360.58,-11.45,3.75,-13.69,1.24,-1.24,-0.96,-12.69,-14.94,-15.19
17534.18,-12.66,2.77,-14.02,1.16,-1.16,-0.89,-13.83,-15.18,-15.43
17709.53,-14.05,1.61,-14.35,1.08,-1.08,-0.83,-15.13,-15.43,-15.66
17886.62,-15.46,0.43,-14.68,1.00,-1.00,-0.77,-16.45,-15.68,-15.88
18065.49,-16.72,-0.61,-15.02,0.91,-0.91,-0.72,-17.63,-15.93,-16.11
18246.14,-17.69,-1.35,-15.36,0.82,-0.82,-0.66,-18.52,-16.18,-16.34
18428.60,-18.34,-1.77,-15.70,0.74,-0.74,-0.61,-19.07,-16.43,-16.57
18612.89,-18.70,-1.89,-16.04,0.65,-0.65,-0.56,-19.34,-16.69,-16.80
18799.02,-18.86,-1.87,-16.39,0.56,-0.56,-0.52,-19.42,-16.94,-16.99
18987.01,-18.95,-1.77,-16.74,0.46,-0.46,-0.48,-19.42,-17.20,-17.18
19176.88,-19.23,-1.87,-17.09,0.37,-0.37,-0.43,-19.61,-17.46,-17.36
19368.65,-19.53,-1.98,-17.44,0.28,-0.28,-0.39,-19.81,-17.72,-17.55
19562.33,-19.84,-2.11,-17.80,0.18,-0.18,-0.36,-20.02,-17.98,-17.73
19757.96,-20.15,-2.23,-18.16,0.09,-0.09,-0.32,-20.24,-18.25,-17.92
19955.54,-20.47,-2.37,-18.52,-0.01,0.01,-0.29,-20.46,-18.51,-18.10
