frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
9556.12,-17.27,-15.45,-12.71,-10.83,10.83,11.17,-6.44,-1.88,-1.82
9651.68,-17.17,-15.17,-12.88,-10.89,10.89,11.26,-6.28,-1.99,-2.00
9748.20,-17.08,-14.91,-13.06,-10.96,10.96,11.33,-6.12,-2.10,-2.17
9845.68,-17.01,-14.66,-13.23,-11.03,11.02,11.41,-5.99,-2.21,-2.35
9944.14,-16.98,-14.46,-13.40,-11.10,11.08,11.48,-5.90,-2.32,-2.52
10043.58,-16.99,-14.30,-13.56,-11.16,11.14,11.54,-5.86,-2.43,-2.69
10144.02,-17.06,-14.19,-13.77,-11.19,11.19,11.60,-5.87,-2.58,-2.86
10245.46,-17.17,-14.14,-13.97,-11.23,11.23,11.66,-5.94,-2.74,-3.03
10347.91,-17.33,-14.13,-14.18,-11.26,11.26,11.71,-6.07,-2.91,-3.20
10451.39,-17.54,-14.17,-14.39,-11.29,11.30,11.75,-6.24,-3.09,-3.37
10555.91,-17.77,-14.23,-14.59,-11.32,11.32,11.79,-6.45,-3.27,-3.54
10661.46,-18.02,-14.30,-14.80,-11.35,11.35,11.83,-6.67,-3.45,-3.72
10768.08,-18.27,-14.35,-15.01,-11.37,11.37,11.86,-6.90,-3.64,-3.92
10875.76,-18.51,-14.40,-15.23,-11.40,11.40,11.89,-7.11,-3.83,-4.11
10984.52,-18.71,-14.40,-15.44,-11.42,11.42,11.91,-7.29,-4.02,-4.31
11094.36,-18.88,-14.37,-15.65,-11.45,11.45,11.92,-7.44,-4.21,-4.51
11205.31,-19.01,-14.31,-15.87,-11.47,11.47,11.93,-7.54,-4.40,-4.70
11317.36,-19.09,-14.16,-16.09,-11.49,11.49,11.94,-7.59,-4.60,-4.92
11430.53,-19.12,-13.98,-16.31,-11.51,11.51,11.94,-7.61,-4.79,-5.14
11544.84,-19.10,-13.75,-16.52,-11.53,11.53,11.93,-7.57,-4.99,-5.35
11660.29,-19.04,-13.47,-16.75,-11.55,11.55,11.92,-7.49,-5.20,-5.57
11776.89,-18.95,-13.16,-16.97,-11.56,11.56,11.91,-7.39,-5.40,-5.79
11894.66,-18.83,-12.85,-17.19,-11.58,11.58,11.90,-7.25,-5.61,-5.98
12013.60,-18.69,-12.51,-17.41,-11.59,11.59,11.88,-7.10,-5.82,-6.18
12133.74,-18.54,-12.17,-17.64,-11.61,11.61,11.86,-6.93,-6.03,-6.37
12255.08,-18.38,-11.81,-17.87,-11.62,11.62,11.83,-6.76,-6.25,-6.56
12377.63,-18.21,-11.46,-18.09,-11.63,11.63,11.80,-6.58,-6.47,-6.75
12501.41,-18.04,-11.10,-18.32,-11.64,11.64,11.77,-6.41,-6.68,-6.94
12626.42,-17.88,-10.75,-18.55,-11.64,11.64,11.74,-6.23,-6.91,-7.13
12752.68,-17.72,-10.40,-18.78,-11.65,11.65,11.71,-6.07,-7.13,-7.32
12880.21,-17.57,-10.06,-19.01,-11.66,11.66,11.67,-5.91,-7.36,-7.51
13009.01,-17.42,-9.72,-19.25,-11.66,11.66,11.64,-5.76,-7.59,-7.70
13139.10,-17.27,-9.38,-19.48,-11.66,11.66,11.60,-5.60,-7.82,-7.89
13270.49,-17.12,-9.04,-19.72,-11.67,11.67,11.57,-5.45,-8.05,-8.07
13403.20,-16.95,-8.73,-19.95,-11.67,11.67,11.53,-5.29,-8.29,-8.22
13537.23,-16.77,-8.39,-20.19,-11.67,11.67,11.50,-5.11,-8.53,-8.38
13672.60,-16.56,-8.02,-20.43,-11.66,11.66,11.46,-4.90,-8.77,-8.54
13809.33,-16.30,-7.60,-20.67,-11.66,11.66,11.43,-4.64,-9.01,-8.70
13947.42,-15.98,-7.12,-20.91,-11.66,11.66,11.40,-4.32,-9.26,-8.86
14086.90,-15.56,-6.55,-21.16,-11.65,11.65,11.37,-3.91,-9.50,-9.01
14227.77,-15.03,-5.89,-21.40,-11.65,11.65,11.34,-3.38,-9.75,-9.14
14370.04,-14.39,-5.11,-21.65,-11.64,11.64,11.31,-2.75,-10.01,-9.28
14513.74,-13.68,-4.26,-21.89,-11.63,11.63,11.29,-2.05,-10.26,-9.42
14658.88,-12.92,-3.37,-22.14,-11.62,11.62,11.27,-1.30,-10.52,-9.55
14805.47,-12.19,-2.50,-22.39,-11.61,11.61,11.25,-0.58,-10.78,-9.69
14953.52,-11.59,-1.76,-22.64,-11.60,11.60,11.23,0.01,-11.04,-9.83
15103.06,-11.23,-1.23,-22.89,-11.58,11.58,11.22,0.35,-11.31,-10.00
15254.09,-11.22,-1.04,-23.14,-11.57,11.57,11.21,0.34,-11.57,-10.18
15406.63,-11.66,-1.30,-23.39,-11.55,11.55,11.21,-0.11,-11.84,-10.36
15560.70,-12.61,-2.06,-23.65,-11.54,11.54,11.21,-1.07,-12.11,-10.55
15716.30,-14.08,-3.35,-23.90,-11.52,11.52,11.21,-2.56,-12.39,-10.73
15873.47,-16.00,-5.09,-24.16,-11.50,11.50,11.21,-4.50,-12.66,-10.91
16032.20,-18.26,-7.14,-24.42,-11.48,11.48,11.22,-6.78,-12.94,-11.12
16192.52,-20.73,-9.32,-24.68,-11.46,11.46,11.23,-9.28,-13.22,-11.41
16354.45,-23.25,-11.55,-24.94,-11.43,11.43,11.25,-11.82,-13.51,-11.70
16517.99,-25.63,-13.64,-25.20,-11.41,11.41,11.27,-14.22,-13.79,-11.99
16683.17,-27.74,-15.46,-25.46,-11.38,11.38,11.29,-16.36,-14.08,-12.28
16850.01,-29.50,-16.92,-25.73,-11.36,11.36,11.31,-18.14,-14.37,-12.57
17018.51,-30.84,-17.96,-25.99,-11.33,11.33,11.33,-19.51,-14.67,-12.88
17188.69,-31.78,-18.42,-26.26,-11.30,11.30,11.36,-20.48,-14.96,-13.36
17360.58,-32.39,-18.56,-26.53,-11.27,11.27,11.38,-21.12,-15.26,-13.83
17534.18,-32.71,-18.40,-26.80,-11.24,11.24,11.40,-21.47,-15.56,-14.31
17709.53,-32.79,-18.01,-27.07,-11.20,11.20,11.41,-21.58,-15.86,-14.78
17886.62,-32.70,-17.43,-27.34,-11.17,11.17,11.42,-21.52,-16.17,-15.26
18065.49,-32.48,-16.64,-27.61,-11.14,11.14,11.42,-21.34,-16.47,-15.83
18246.14,-32.16,-15.59,-27.88,-11.10,11.10,11.41,-21.06,-16.78,-16.57
18428.60,-31.81,-14.50,-28.16,-11.06,11.06,11.38,-20.75,-17.09,-17.31
18612.89,-31.51,-13.45,-28.43,-11.02,11.02,11.33,-20.49,-17.41,-18.06
18799.02,-31.34,-12.54,-28.71,-10.98,10.98,11.25,-20.36,-17.73,-18.80
18987.01,-31.39,-11.85,-28.99,-10.94,10.94,11.15,-20.45,-18.04,-19.54
19176.88,-31.82,-11.24,-29.27,-10.90,10.90,11.01,-20.92,-18.37,-20.58
19368.65,-32.54,-10.88,-29.55,-10.86,10.86,10.84,-21.68,-18.69,-21.65
19562.33,-33.52,-10.81,-29.83,-10.81,10.81,10.62,-22.71,-19.02,-22.71
19757.96,-34.79,-11.01,-30.11,-10.77,10.77,10.36,-24.03,-19.34,-23.78
19955.54,-36.36,-11.51,-30.39,-10.72,10.72,10.05,-25.64,-19.67,-24.84
