frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
9367.83,4.89,6.40,0.38,2.04,-2.03,-1.98,2.85,-1.65,-1.51
9461.51,4.53,6.20,0.35,2.12,-2.11,-2.05,2.42,-1.76,-1.66
9556.12,4.14,5.96,0.31,2.19,-2.19,-2.12,1.95,-1.88,-1.82
9651.68,3.70,5.70,0.26,2.26,-2.26,-2.19,1.44,-1.99,-2.00
9748.20,3.24,5.41,0.22,2.32,-2.32,-2.26,0.92,-2.10,-2.17
9845.68,2.77,5.12,0.17,2.37,-2.37,-2.32,0.40,-2.20,-2.35
9944.14,2.30,4.82,0.12,2.42,-2.40,-2.39,-0.11,-2.29,-2.52
10043.58,1.84,4.53,0.06,2.46,-2.43,-2.44,-0.59,-2.37,-2.69
10144.02,1.40,4.27,-0.12,2.45,-2.44,-2.50,-1.04,-2.56,-2.86
10245.46,0.99,4.02,-0.30,2.45,-2.45,-2.54,-1.46,-2.75,-3.03
10347.91,0.62,3.82,-0.48,2.44,-2.45,-2.57,-1.84,-2.93,-3.20
10451.39,0.26,3.63,-0.66,2.43,-2.44,-2.59,-2.18,-3.11,-3.37
10555.91,-0.07,3.47,-0.85,2.43,-2.43,-2.61,-2.50,-3.28,-3.54
10661.46,-0.38,3.34,-1.04,2.42,-2.42,-2.61,-2.80,-3.46,-3.72
10768.08,-0.69,3.23,-1.23,2.41,-2.41,-2.60,-3.10,-3.64,-3.92
10875.76,-1.01,3.10,-1.42,2.40,-2.40,-2.58,-3.41,-3.83,-4.11
10984.52,-1.35,2.96,-1.62,2.39,-2.39,-2.56,-3.75,-4.02,-4.31
11094.36,-1.72,2.79,-1.82,2.38,-2.38,-2.52,-4.11,-4.21,-4.51
11205.31,-2.13,2.57,-2.03,2.37,-2.37,-2.48,-4.50,-4.40,-4.70
11317.36,-2.57,2.35,-2.23,2.36,-2.36,-2.44,-4.94,-4.60,-4.92
11430.53,-3.04,2.10,-2.44,2.35,-2.35,-2.39,-5.39,-4.79,-5.14
11544.84,-3.52,1.83,-2.65,2.34,-2.34,-2.34,-5.86,-4.99,-5.35
11660.29,-3.98,1.59,-2.87,2.33,-2.33,-2.29,-6.32,-5.20,-5.57
11776.89,-4.41,1.38,-3.08,2.32,-2.32,-2.24,-6.73,-5.40,-5.79
11894.66,-4.78,1.21,-3.30,2.31,-2.31,-2.19,-7.08,-5.61,-5.98
12013.60,-5.06,1.12,-3.52,2.30,-2.30,-2.15,-7.36,-5.82,-6.18
12133.74,-5.25,1.12,-3.75,2.28,-2.28,-2.10,-7.53,-6.03,-6.37
12255.08,-5.35,1.21,-3.98,2.27,-2.27,-2.07,-7.62,-6.25,-6.56
12377.63,-5.37,1.38,-4.21,2.26,-2.26,-2.03,-7.63,-6.47,-6.75
12501.41,-5.33,1.61,-4.44,2.24,-2.24,-2.00,-7.57,-6.68,-6.94
12626.42,-5.27,1.86,-4.68,2.23,-2.23,-1.97,-7.50,-6.91,-7.13
12752.68,-5.22,2.10,-4.92,2.21,-2.21,-1.95,-7.43,-7.13,-7.32
12880.21,-5.22,2.29,-5.16,2.20,-2.20,-1.93,-7.42,-7.36,-7.51
13009.01,-5.32,2.38,-5.40,2.18,-2.18,-1.91,-7.50,-7.59,-7.70
13139.10,-5.53,2.37,-5.65,2.17,-2.17,-1.90,-7.69,-7.82,-7.89
13270.49,-5.86,2.21,-5.90,2.15,-2.15,-1.90,-8.01,-8.05,-8.07
13403.20,-6.32,1.90,-6.15,2.14,-2.14,-1.89,-8.45,-8.29,-8.22
13537.23,-6.88,1.50,-6.41,2.12,-2.12,-1.89,-9.00,-8.53,-8.38
13672.60,-7.51,1.03,-6.67,2.10,-2.10,-1.89,-9.61,-8.77,-8.54
13809.33,-8.19,0.51,-6.93,2.08,-2.08,-1.90,-10.27,-9.01,-8.70
13947.42,-8.88,-0.02,-7.19,2.06,-2.06,-1.90,-10.95,-9.26,-8.86
14086.90,-9.55,-0.54,-7.46,2.05,-2.05,-1.91,-11.60,-9.50,-9.01
14227.77,-10.16,-1.02,-7.73,2.03,-2.03,-1.92,-12.19,-9.75,-9.14
14370.04,-10.65,-1.37,-8.00,2.01,-2.01,-1.93,-12.65,-10.01,-9.28
14513.74,-10.96,-1.54,-8.27,1.99,-1.99,-1.94,-12.95,-10.26,-9.42
14658.88,-11.07,-1.52,-8.55,1.97,-1.97,-1.95,-13.04,-10.52,-9.55
14805.47,-10.96,-1.27,-8.83,1.95,-1.95,-1.96,-12.91,-10.78,-9.69
14953.52,-10.64,-0.81,-9.11,1.93,-1.93,-1.97,-12.56,-11.04,-9.83
15103.06,-10.14,-0.14,-9.40,1.91,-1.91,-1.97,-12.04,-11.31,-10.00
15254.09,-9.53,0.65,-9.69,1.88,-1.88,-1.98,-11.41,-11.57,-10.18
15406.63,-8.88,1.48,-9.98,1.86,-1.86,-1.98,-10.74,-11.84,-10.36
15560.70,-8.29,2.27,-10.27,1.84,-1.84,-1.98,-10.12,-12.11,-10.55
15716.30,-7.84,2.89,-10.57,1.82,-1.82,-1.98,-9.65,-12.39,-10.73
15873.47,-7.60,3.31,-10.87,1.79,-1.79,-1.97,-9.39,-12.66,-10.91
16032.20,-7.57,3.55,-11.17,1.77,-1.77,-1.96,-9.34,-12.94,-11.12
16192.52,-7.71,3.70,-11.48,1.75,-1.75,-1.94,-9.46,-13.22,-11.41
16354.45,-7.97,3.73,-11.79,1.72,-1.72,-1.92,-9.69,-13.51,-11.70
16517.99,-8.29,3.70,-12.10,1.70,-1.70,-1.90,-9.98,-13.79,-11.99
16683.17,-8.66,3.63,-12.41,1.67,-1.67,-1.87,-10.33,-14.08,-12.28
16850.01,-9.10,3.47,-12.73,1.65,-1.65,-1.83,-10.75,-14.37,-12.57
17018.51,-9.68,3.20,-13.05,1.62,-1.62,-1.79,-11.30,-14.67,-12.88
17188.69,-10.45,2.91,-13.37,1.59,-1.59,-1.74,-12.05,-14.96,-13.36
17360.58,-11.45,2.39,-13.69,1.57,-1.57,-1.69,-13.01,-15.26,-13.83
17534.18,-12.66,1.65,-14.02,1.54,-1.54,-1.63,-14.20,-15.56,-14.31
17709.53,-14.05,0.73,-14.35,1.51,-1.51,-1.57,-15.56,-15.86,-14.78
17886.62,-15.46,-0.19,-14.68,1.48,-1.48,-1.51,-16.94,-16.17,-15.26
18065.49,-16.72,-0.89,-15.02,1.46,-1.46,-1.44,-18.17,-16.47,-15.83
18246.14,-17.69,-1.12,-15.36,1.43,-1.43,-1.37,-19.12,-16.78,-16.57
18428.60,-18.34,-1.03,-15.70,1.40,-1.40,-1.29,-19.74,-17.09,-17.31
18612.89,-18.70,-0.63,-16.04,1.37,-1.37,-1.22,-20.06,-17.41,-18.06
18799.02,-18.86,-0.06,-16.39,1.34,-1.34,-1.14,-20.20,-17.73,-18.80
18987.01,-18.95,0.59,-16.74,1.31,-1.31,-1.07,-20.26,-18.04,-19.54
19176.88,-19.23,1.35,-17.09,1.28,-1.28,-0.99,-20.51,-18.37,-20.58
19368.65,-19.53,2.12,-17.44,1.25,-1.25,-0.91,-20.78,-18.69,-21.65
19562.33,-19.84,2.87,-17.80,1.21,-1.21,-0.84,-21.05,-19.02,-22.71
19757.96,-20.15,3.63,-18.16,1.18,-1.18,-0.76,-21.33,-19.34,-23.78
19955.54,-20.47,4.37,-18.52,1.15,-1.15,-0.69,-21.62,-19.67,-24.84
