frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
10043.58,-16.20,-13.51,-19.10,-16.70,12.00,12.16,-4.20,-7.10,-2.69
10144.02,-16.01,-13.15,-19.29,-16.72,12.00,12.15,-4.01,-7.29,-2.86
10245.46,-15.88,-12.85,-19.48,-16.73,12.00,12.14,-3.88,-7.48,-3.03
10347.91,-15.85,-12.65,-19.67,-16.75,12.00,12.13,-3.85,-7.67,-3.20
10451.39,-15.90,-12.53,-19.85,-16.76,12.00,12.11,-3.90,-7.85,-3.37
10555.91,-16.04,-12.50,-20.04,-16.77,12.00,12.10,-4.04,-8.04,-3.54
10661.46,-16.27,-12.55,-20.24,-16.78,12.00,12.09,-4.27,-8.24,-3.72
10768.08,-16.59,-12.67,-20.43,-16.79,12.00,12.07,-4.59,-8.43,-3.92
10875.76,-16.97,-12.86,-20.62,-16.79,12.00,12.06,-4.97,-8.62,-4.11
10984.52,-17.41,-13.10,-20.82,-16.80,12.00,12.04,-5.41,-8.82,-4.31
11094.36,-17.89,-13.38,-21.01,-16.80,12.00,12.02,-5.89,-9.01,-4.51
11205.31,-18.40,-13.70,-21.21,-16.81,12.00,12.00,-6.40,-9.21,-4.70
11317.36,-18.91,-13.99,-21.40,-16.81,12.00,11.99,-6.91,-9.40,-4.92
11430.53,-19.42,-14.28,-21.60,-16.81,12.00,11.97,-7.42,-9.60,-5.14
11544.84,-19.93,-14.58,-21.80,-16.81,12.00,11.95,-7.93,-9.80,-5.35
11660.29,-20.43,-14.86,-22.00,-16.81,12.00,11.94,-8.43,-10.00,-5.57
11776.89,-20.95,-15.16,-22.20,-16.80,12.00,11.92,-8.95,-10.20,-5.79
11894.66,-21.51,-15.53,-22.41,-16.80,12.00,11.91,-9.51,-10.41,-5.98
12013.60,-22.10,-15.91,-22.61,-16.79,12.00,11.89,-10.10,-10.61,-6.18
12133.74,-22.70,-16.33,-22.82,-16.78,12.00,11.88,-10.70,-10.82,-6.37
12255.08,-23.31,-16.74,-23.02,-16.77,12.00,11.86,-11.31,-11.02,-6.56
12377.63,-23.89,-17.14,-23.23,-16.76,12.00,11.85,-11.89,-11.23,-6.75
12501.41,-24.43,-17.49,-23.44,-16.75,12.00,11.84,-12.43,-11.44,-6.94
12626.42,-24.90,-17.77,-23.65,-16.74,12.00,11.83,-12.90,-11.65,-7.13
12752.68,-25.28,-17.95,-23.86,-16.72,12.00,11.82,-13.28,-11.86,-7.32
12880.21,-25.52,-18.01,-24.07,-16.71,12.00,11.81,-13.52,-12.07,-7.51
13009.01,-25.62,-17.92,-24.28,-16.69,12.00,11.81,-13.62,-12.28,-7.70
13139.10,-25.55,-17.66,-24.49,-16.67,12.00,11.80,-13.55,-12.49,-7.89
13270.49,-25.34,-17.27,-24.71,-16.65,12.00,11.80,-13.34,-12.71,-8.07
13403.20,-25.02,-16.80,-24.92,-16.63,12.00,11.79,-13.02,-12.92,-8.22
13537.23,-24.62,-16.24,-25.14,-16.61,12.00,11.79,-12.62,-13.14,-8.38
13672.60,-24.20,-15.66,-25.35,-16.59,12.00,11.79,-12.20,-13.35,-8.54
13809.33,-23.81,-15.11,-25.57,-16.56,12.00,11.80,-11.81,-13.57,-8.70
13947.42,-23.50,-14.64,-25.79,-16.54,12.00,11.80,-11.50,-13.79,-8.86
14086.90,-23.27,-14.26,-26.01,-16.51,12.00,11.80,-11.27,-14.01,-9.01
14227.77,-23.16,-14.02,-26.23,-16.48,12.00,11.81,-11.16,-14.23,-9.14
14370.04,-23.15,-13.87,-26.46,-16.45,12.00,11.82,-11.15,-14.46,-9.28
14513.74,-23.27,-13.85,-26.68,-16.42,12.00,11.83,-11.27,-14.68,-9.42
14658.88,-23.50,-13.95,-26.91,-16.39,12.00,11.84,-11.50,-14.91,-9.55
14805.47,-23.83,-14.13,-27.13,-16.35,12.00,11.85,-11.83,-15.13,-9.69
14953.52,-24.23,-14.39,-27.36,-16.32,12.00,11.86,-12.23,-15.36,-9.83
15103.06,-24.70,-14.70,-27.59,-16.28,12.00,11.88,-12.70,-15.59,-10.00
15254.09,-25.26,-15.07,-27.81,-16.24,12.00,11.89,-13.26,-15.81,-10.18
15406.63,-25.88,-15.52,-28.04,-16.20,12.00,11.91,-13.88,-16.04,-10.36
15560.70,-26.57,-16.01,-28.28,-16.16,12.00,11.93,-14.57,-16.28,-10.55
15716.30,-27.31,-16.58,-28.51,-16.12,12.00,11.95,-15.31,-16.51,-10.73
15873.47,-28.10,-17.19,-28.74,-16.08,12.00,11.97,-16.10,-16.74,-10.91
16032.20,-28.88,-17.76,-28.97,-16.03,12.00,11.98,-16.88,-16.97,-11.12
16192.52,-29.63,-18.21,-29.21,-15.99,12.00,12.01,-17.63,-17.21,-11.41
16354.45,-30.31,-18.61,-29.45,-15.94,12.00,12.03,-18.31,-17.45,-11.70
16517.99,-30.90,-18.90,-29.68,-15.89,12.00,12.05,-18.90,-17.68,-11.99
16683.17,-31.33,-19.05,-29.92,-15.84,12.00,12.07,-19.33,-17.92,-12.28
16850.01,-31.61,-19.04,-30.16,-15.79,12.00,12.08,-19.61,-18.16,-12.57
17018.51,-31.73,-18.85,-30.40,-15.74,12.00,12.10,-19.73,-18.40,-12.88
17188.69,-31.70,-18.34,-30.64,-15.68,12.00,12.12,-19.70,-18.64,-13.36
17360.58,-31.57,-17.74,-30.89,-15.63,12.00,12.13,-19.57,-18.89,-13.83
17534.18,-31.41,-17.10,-31.13,-15.57,12.00,12.15,-19.41,-19.13,-14.31
17709.53,-31.25,-16.47,-31.37,-15.51,12.00,12.15,-19.25,-19.37,-14.78
17886.62,-31.17,-15.91,-31.62,-15.45,12.00,12.16,-19.17,-19.62,-15.26
18065.49,-31.25,-15.42,-31.87,-15.39,12.00,12.16,-19.25,-19.87,-15.83
18246.14,-31.53,-14.96,-32.11,-15.33,12.00,12.15,-19.53,-20.11,-16.57
18428.60,-32.01,-14.70,-32.36,-15.27,12.00,12.14,-20.01,-20.36,-17.31
18612.89,-32.70,-14.64,-32.61,-15.20,12.00,12.12,-20.70,-20.61,-18.06
18799.02,-33.55,-14.75,-32.86,-15.14,12.00,12.09,-21.55,-20.86,-18.80
18987.01,-34.53,-14.99,-33.12,-15.07,12.00,12.05,-22.53,-21.12,-19.54
19176.88,-35.58,-15.00,-33.37,-15.00,12.00,12.00,-23.58,-21.37,-20.58
19368.65,-36.75,-15.10,-33.62,-14.93,12.00,11.93,-24.75,-21.62,-21.65
19562.33,-38.04,-15.33,-33.88,-14.86,12.00,11.85,-26.04,-21.88,-22.71
19757.96,-39.47,-15.69,-34.13,-14.79,12.00,11.74,-27.47,-22.13,-23.78
19955.54,-41.02,-16.18,-34.39,-14.72,12.00,11.62,-29.02,-22.39,-24.84
